cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
5.72,59.38,2398.0,77.0,96.0,1.1240234375,101.38,2.301,1657.01
5.75,56.4,2385.0,78.0,96.0,1.1240234375,101.39,2.301,1659.07
5.78,61.66,2398.0,78.0,96.0,1.11376953125,101.39,2.301,1661.14
5.67,60.47,2398.0,78.0,96.0,1.11376953125,101.38,2.301,1663.2
5.78,67.05,2392.0,79.0,96.0,1.11376953125,101.36,2.301,1665.26
5.65,61.29,2398.0,79.0,96.0,1.1044921875,101.37,2.301,1667.3
5.62,64.13,2398.0,79.0,96.0,1.1044921875,101.36,2.301,1669.35
5.71,63.81,2398.0,80.0,96.0,1.17626953125,101.36,2.301,1671.4
5.72,65.93,2385.0,78.0,94.0,1.17626953125,101.37,2.301,1673.46
5.64,63.25,2385.0,78.0,94.0,1.17626953125,101.37,2.301,1675.51
5.6,63.56,2398.0,78.0,96.0,1.162109375,101.37,2.301,1677.55
6.01,61.56,2385.0,78.0,95.0,1.162109375,101.37,2.301,1679.6
5.68,63.51,2398.0,77.0,96.0,1.14892578125,101.38,2.301,1681.64
5.59,60.96,2398.0,79.0,96.0,1.14892578125,101.37,2.301,1683.69
5.53,64.0,2392.0,80.0,96.0,1.14892578125,101.38,2.3,1685.74
5.68,59.77,2398.0,74.0,96.0,1.13671875,101.39,2.3,1687.8
5.67,60.44,2392.0,78.0,96.0,1.13671875,101.39,2.3,1689.86
5.66,61.69,2392.0,78.0,96.0,1.12548828125,101.37,2.301,1691.9
5.53,64.54,2398.0,80.0,96.0,1.12548828125,101.37,2.301,1693.95
5.58,69.61,2398.0,77.0,96.0,1.12548828125,101.38,2.301,1696.0
5.69,62.74,2392.0,80.0,96.0,1.19580078125,101.37,2.301,1698.06
5.74,63.79,2385.0,80.0,96.0,1.19580078125,101.38,2.301,1700.11
5.61,68.0,2398.0,81.0,96.0,1.26025390625,101.38,2.301,1702.16
5.49,64.18,2398.0,78.0,96.0,1.26025390625,101.39,2.301,1704.21
5.7,66.75,2398.0,74.0,95.0,1.2392578125,101.38,2.301,1706.27
5.58,60.35,2398.0,79.0,96.0,1.2392578125,101.37,2.301,1708.31
5.67,65.79,2385.0,81.0,96.0,1.2392578125,101.37,2.301,1710.36
5.51,64.59,2385.0,82.0,96.0,1.2197265625,101.38,2.301,1712.42
5.7,61.47,2385.0,80.0,96.0,1.2197265625,101.39,2.301,1714.47
5.75,64.29,2398.0,79.0,96.0,1.20166015625,101.38,2.301,1716.53
5.68,65.05,2392.0,81.0,96.0,1.20166015625,101.39,2.301,1718.58
5.6,60.23,2385.0,78.0,96.0,1.20166015625,101.39,2.301,1720.63
5.71,59.65,2398.0,78.0,96.0,1.18505859375,101.39,2.301,1722.69
5.71,63.62,2392.0,80.0,95.0,1.18505859375,101.39,2.301,1724.75
5.74,64.11,2392.0,81.0,96.0,1.169921875,101.4,2.301,1726.81
5.56,68.74,2398.0,79.0,96.0,1.169921875,101.39,2.301,1728.86
5.7,60.71,2392.0,79.0,96.0,1.169921875,101.38,2.301,1730.91
5.79,61.62,2392.0,80.0,96.0,1.15625,101.39,2.301,1732.98
5.74,61.19,2392.0,78.0,96.0,1.15625,101.39,2.301,1735.04
5.56,62.69,2398.0,80.0,96.0,1.1435546875,101.39,2.301,1737.1
5.69,62.74,2398.0,74.0,95.0,1.1435546875,101.38,2.301,1739.14
6.02,65.71,2385.0,78.0,96.0,1.1318359375,101.38,2.301,1741.2
5.55,62.89,2392.0,78.0,96.0,1.1318359375,101.39,2.301,1743.25
5.79,61.15,2398.0,78.0,96.0,1.1318359375,101.39,2.301,1745.31
5.73,59.65,2398.0,74.0,96.0,1.20166015625,101.4,2.301,1747.37
5.8,62.01,2398.0,80.0,96.0,1.20166015625,101.4,2.301,1749.48
5.61,63.77,2392.0,78.0,93.0,1.18505859375,101.39,2.301,1751.54
5.62,66.37,2398.0,78.0,96.0,1.18505859375,101.39,2.301,1753.59
5.74,65.78,2398.0,81.0,96.0,1.18505859375,101.37,2.301,1755.64
5.77,60.66,2398.0,78.0,96.0,1.169921875,101.37,2.301,1757.7
5.66,66.4,2392.0,79.0,96.0,1.169921875,101.37,2.301,1759.76
5.64,63.25,2392.0,78.0,96.0,1.15625,101.36,2.301,1761.82
5.76,62.02,2392.0,78.0,96.0,1.15625,101.37,2.301,1763.87
5.75,61.67,2398.0,74.0,95.0,1.15625,101.37,2.301,1765.92
5.65,60.69,2392.0,78.0,96.0,1.1435546875,101.38,2.301,1767.98
5.75,61.58,2385.0,78.0,96.0,1.1435546875,101.38,2.301,1770.03
5.72,59.78,2398.0,78.0,96.0,1.1318359375,101.38,2.301,1772.09
5.66,61.03,2392.0,77.0,96.0,1.1318359375,101.39,2.301,1774.16
5.71,63.32,2398.0,79.0,94.0,1.20166015625,101.39,2.301,1776.22
5.77,65.86,2392.0,78.0,96.0,1.20166015625,101.38,2.301,1778.28
5.67,61.06,2398.0,79.0,96.0,1.20166015625,101.39,2.301,1780.33
5.58,61.78,2392.0,78.0,96.0,1.18505859375,101.39,2.301,1782.4
5.71,64.87,2398.0,80.0,96.0,1.18505859375,101.39,2.301,1784.46
5.61,65.17,2398.0,79.0,96.0,1.169921875,101.38,2.301,1786.5
5.69,63.72,2398.0,78.0,96.0,1.169921875,101.38,2.301,1788.55
5.62,64.06,2398.0,78.0,96.0,1.169921875,101.38,2.301,1790.6
5.65,62.14,2385.0,79.0,96.0,1.15625,101.39,2.301,1792.65
5.73,61.37,2392.0,74.0,95.0,1.15625,101.37,2.301,1794.71
5.71,64.23,2398.0,79.0,96.0,1.1435546875,101.38,2.301,1796.77
5.58,64.82,2398.0,78.0,96.0,1.1435546875,101.38,2.301,1798.82
6.08,61.34,2398.0,78.0,96.0,1.1435546875,101.38,2.301,1800.88
5.76,59.69,2398.0,79.0,96.0,1.21240234375,101.4,2.301,1802.94
5.82,60.98,2398.0,77.0,96.0,1.21240234375,101.39,2.301,1805.0
5.61,60.57,2392.0,78.0,96.0,1.27587890625,101.38,2.301,1807.07
5.85,60.65,2392.0,79.0,96.0,1.27587890625,101.37,2.301,1809.17
5.89,61.16,2392.0,80.0,96.0,1.25341796875,101.39,2.301,1811.29
5.7,62.46,2398.0,78.0,96.0,1.25341796875,101.39,2.301,1813.35
5.61,64.87,2392.0,79.0,95.0,1.25341796875,101.39,2.301,1815.41
5.56,62.76,2392.0,78.0,96.0,1.23291015625,101.39,2.301,1817.47
5.73,61.05,2385.0,78.0,96.0,1.23291015625,101.39,2.302,1819.52
5.75,67.13,2398.0,78.0,96.0,1.2138671875,100.69,2.302,1821.58
5.56,60.5,2392.0,79.0,96.0,1.2138671875,100.68,2.302,1823.64
5.73,65.85,2398.0,79.0,96.0,1.2138671875,100.69,2.302,1825.7
5.64,63.89,2398.0,74.0,95.0,1.1962890625,100.7,2.302,1827.75
5.69,63.51,2398.0,75.0,95.0,1.1962890625,100.7,2.302,1829.81
5.56,61.78,2385.0,78.0,96.0,1.18017578125,100.69,2.302,1831.87
5.65,61.2,2392.0,78.0,96.0,1.18017578125,100.68,2.302,1833.92
5.7,60.94,2392.0,74.0,96.0,1.18017578125,100.69,2.302,1835.98
5.69,62.63,2398.0,80.0,96.0,1.16552734375,100.69,2.302,1838.06
5.65,61.48,2392.0,74.0,96.0,1.16552734375,100.69,2.302,1840.12
5.65,62.07,2392.0,78.0,96.0,1.15185546875,100.69,2.302,1842.18
5.7,60.8,2398.0,78.0,96.0,1.15185546875,100.68,2.302,1844.23
5.74,63.51,2392.0,78.0,96.0,1.1396484375,100.68,2.302,1846.29
5.59,63.55,2385.0,79.0,94.0,1.1396484375,100.68,2.302,1848.34
5.71,61.8,2398.0,79.0,96.0,1.1396484375,100.69,2.302,1850.4
5.75,62.31,2392.0,78.0,96.0,1.12841796875,100.69,2.302,1852.45
5.76,64.09,2385.0,78.0,96.0,1.12841796875,100.69,2.302,1854.51
5.66,64.4,2392.0,77.0,96.0,1.11767578125,100.69,2.302,1856.57
5.76,60.77,2392.0,79.0,96.0,1.11767578125,100.69,2.302,1858.63
5.94,63.2,2398.0,79.0,96.0,1.11767578125,100.7,2.302,1860.7
5.66,60.74,2385.0,78.0,96.0,1.1884765625,100.7,2.302,1862.75
5.69,61.04,2398.0,75.0,95.0,1.1884765625,100.69,2.302,1864.8
5.84,62.84,2392.0,78.0,96.0,1.25390625,100.69,2.302,1866.86
5.74,63.28,2398.0,77.0,96.0,1.25390625,100.68,2.302,1868.92
5.6,60.64,2398.0,78.0,96.0,1.25390625,100.67,2.302,1870.97
5.78,62.67,2398.0,79.0,93.0,1.31396484375,100.66,2.302,1873.03
5.67,65.23,2392.0,79.0,96.0,1.31396484375,100.66,2.302,1875.09
5.83,65.03,2385.0,81.0,96.0,1.28857421875,100.67,2.302,1877.14
5.63,63.13,2398.0,77.0,93.0,1.28857421875,100.67,2.302,1879.19
5.68,64.14,2398.0,78.0,96.0,1.26513671875,100.68,2.302,1881.24
5.72,65.52,2392.0,79.0,96.0,1.26513671875,100.69,2.302,1883.3
5.59,61.15,2392.0,80.0,96.0,1.26513671875,100.69,2.302,1885.36
5.68,61.4,2392.0,75.0,96.0,1.24365234375,100.68,2.302,1887.42
5.79,65.13,2398.0,78.0,96.0,1.24365234375,100.68,2.302,1889.47
5.74,61.42,2392.0,78.0,96.0,1.22412109375,100.68,2.302,1891.52
5.67,63.41,2398.0,77.0,96.0,1.22412109375,100.68,2.302,1893.57
5.71,61.19,2392.0,79.0,94.0,1.22412109375,100.69,2.302,1895.63
5.79,65.37,2392.0,78.0,96.0,1.2060546875,100.69,2.302,1897.72
5.85,60.52,2385.0,78.0,96.0,1.2060546875,100.68,2.302,1899.77
5.72,60.37,2398.0,79.0,96.0,1.27001953125,100.67,2.302,1901.82
5.7,61.69,2392.0,80.0,96.0,1.27001953125,100.68,2.302,1903.88
5.78,67.18,2398.0,77.0,96.0,1.27001953125,100.68,2.302,1905.93
5.51,66.07,2398.0,78.0,96.0,1.248046875,100.68,2.302,1907.98
5.71,61.11,2385.0,78.0,96.0,1.248046875,100.68,2.302,1910.03
5.68,66.56,2392.0,78.0,96.0,1.22802734375,100.68,2.302,1912.1
5.61,62.25,2398.0,78.0,96.0,1.22802734375,100.68,2.302,1914.15
5.57,61.72,2392.0,79.0,96.0,1.20947265625,100.69,2.302,1916.21
5.63,63.48,2385.0,78.0,95.0,1.20947265625,100.67,2.302,1918.26
5.98,60.48,2392.0,75.0,96.0,1.20947265625,100.68,2.302,1920.31
5.7,62.32,2392.0,78.0,96.0,1.1923828125,100.69,2.302,1922.4
5.74,61.38,2392.0,78.0,96.0,1.1923828125,100.69,2.302,1924.46
5.54,61.87,2392.0,75.0,96.0,1.1767578125,100.69,2.302,1926.51
5.65,61.71,2392.0,77.0,96.0,1.1767578125,100.69,2.302,1928.57
5.75,62.47,2392.0,80.0,96.0,1.1767578125,100.69,2.302,1930.62
5.75,65.96,2392.0,78.0,96.0,1.16259765625,100.68,2.302,1932.68
5.54,64.17,2398.0,81.0,96.0,1.16259765625,100.68,2.302,1934.73
5.77,56.66,2392.0,74.0,95.0,1.1494140625,100.67,2.302,1936.79
5.9,63.74,2385.0,78.0,96.0,1.1494140625,100.68,2.302,1938.85
5.59,58.59,2392.0,76.0,95.0,1.1494140625,100.68,2.302,1940.9
5.74,66.73,2398.0,78.0,96.0,1.13720703125,100.68,2.302,1942.96
5.7,60.7,2398.0,78.0,96.0,1.13720703125,100.68,2.302,1945.01
5.86,60.3,2385.0,78.0,96.0,1.1259765625,100.69,2.302,1947.13
5.86,64.16,2398.0,78.0,96.0,1.1259765625,100.69,2.302,1949.19
5.61,61.98,2398.0,78.0,95.0,1.11572265625,100.68,2.302,1951.23
5.62,66.83,2398.0,79.0,96.0,1.11572265625,100.67,2.302,1953.29
5.7,60.58,2385.0,78.0,96.0,1.11572265625,100.67,2.302,1955.35
5.71,60.95,2398.0,78.0,96.0,1.18701171875,100.68,2.302,1957.41
5.64,67.41,2398.0,79.0,96.0,1.18701171875,100.69,2.302,1959.47
5.69,65.27,2398.0,78.0,96.0,1.171875,100.69,2.302,1961.53
5.67,61.32,2392.0,80.0,96.0,1.171875,100.68,2.302,1963.59
5.7,63.98,2392.0,78.0,96.0,1.171875,100.68,2.302,1965.65
5.74,61.46,2398.0,79.0,96.0,1.15771484375,100.68,2.302,1967.75
5.78,63.37,2392.0,80.0,96.0,1.15771484375,100.67,2.302,1969.82
5.58,62.92,2398.0,78.0,96.0,1.2255859375,100.67,2.301,1971.88
5.59,60.8,2398.0,74.0,95.0,1.2255859375,100.67,2.302,1973.93
5.67,66.3,2392.0,78.0,96.0,1.2255859375,100.68,2.302,1975.99
5.53,63.44,2398.0,78.0,94.0,1.20751953125,100.68,2.302,1978.04
5.85,63.02,2385.0,78.0,96.0,1.20751953125,100.68,2.302,1980.11
5.98,60.59,2392.0,78.0,96.0,1.1904296875,100.68,2.302,1982.16
5.66,66.97,2398.0,78.0,96.0,1.1904296875,100.68,2.302,1984.22
5.52,64.81,2392.0,79.0,96.0,1.1748046875,100.68,2.302,1986.26
5.7,63.81,2392.0,76.0,95.0,1.1748046875,100.68,2.302,1988.32
5.62,64.52,2385.0,79.0,96.0,1.1748046875,100.67,2.302,1990.38
5.63,69.62,2398.0,78.0,96.0,1.16064453125,100.67,2.302,1992.42
5.63,64.53,2398.0,79.0,96.0,1.16064453125,100.68,2.302,1994.48
5.68,61.22,2392.0,74.0,96.0,1.1474609375,100.68,2.302,1996.54
5.68,61.37,2392.0,78.0,95.0,1.1474609375,100.69,2.302,1998.6
5.87,60.65,2392.0,78.0,96.0,1.1474609375,100.67,2.302,2000.66
5.63,61.77,2392.0,78.0,94.0,1.13525390625,100.67,2.302,2002.71
5.72,60.88,2392.0,80.0,96.0,1.13525390625,100.67,2.302,2004.77
5.7,67.25,2392.0,80.0,96.0,1.1240234375,100.69,2.302,2006.83
5.63,62.33,2392.0,74.0,96.0,1.1240234375,100.68,2.302,2008.88
5.7,61.52,2398.0,79.0,93.0,1.1240234375,100.68,2.302,2010.94
5.78,62.9,2398.0,78.0,96.0,1.1943359375,100.68,2.302,2013.01
5.7,65.53,2398.0,79.0,96.0,1.1943359375,100.67,2.302,2015.06
5.69,61.46,2385.0,78.0,96.0,1.1787109375,100.68,2.302,2017.11
5.71,62.32,2398.0,74.0,95.0,1.1787109375,100.68,2.302,2019.17
5.76,66.14,2392.0,78.0,96.0,1.1640625,100.67,2.302,2021.23
5.68,64.04,2398.0,78.0,96.0,1.1640625,100.67,2.302,2023.29
5.61,62.49,2398.0,78.0,96.0,1.1640625,100.67,2.302,2025.34
5.77,59.84,2392.0,74.0,95.0,1.15087890625,100.68,2.302,2027.4
5.72,62.11,2398.0,79.0,96.0,1.15087890625,100.68,2.302,2029.46
5.62,68.43,2398.0,78.0,96.0,1.138671875,100.69,2.302,2031.52
5.49,62.01,2385.0,79.0,94.0,1.138671875,100.69,2.302,2033.58
5.62,61.4,2392.0,78.0,96.0,1.138671875,100.69,2.302,2035.63
5.73,67.56,2398.0,77.0,96.0,1.12744140625,100.68,2.302,2037.69
5.74,61.44,2392.0,77.0,96.0,1.12744140625,100.68,2.302,2039.74
5.87,60.08,2392.0,78.0,96.0,1.1171875,100.69,2.302,2041.8
5.85,65.43,2385.0,82.0,96.0,1.1171875,100.7,2.302,2043.87
5.76,67.15,2392.0,80.0,94.0,1.1171875,100.68,2.302,2045.93
5.69,61.52,2398.0,79.0,96.0,1.107421875,100.68,2.302,2047.98
5.62,61.68,2392.0,79.0,96.0,1.107421875,100.68,2.302,2050.03
5.72,56.6,2392.0,78.0,96.0,1.0986328125,100.69,2.302,2052.09
5.67,67.58,2385.0,78.0,96.0,1.0986328125,100.69,2.302,2054.15
5.64,62.08,2398.0,78.0,94.0,1.09033203125,100.69,2.302,2056.19
5.58,58.21,2392.0,78.0,96.0,1.09033203125,100.69,2.302,2058.25
5.77,67.79,2392.0,78.0,96.0,1.09033203125,100.69,2.302,2060.32
5.68,62.73,2392.0,77.0,96.0,1.16357421875,100.69,2.302,2062.38
5.76,64.66,2392.0,79.0,96.0,1.16357421875,100.69,2.302,2064.43
5.56,68.53,2398.0,78.0,96.0,1.150390625,100.68,2.302,2066.48
5.69,64.1,2398.0,78.0,96.0,1.150390625,100.68,2.302,2068.53
5.7,63.93,2398.0,78.0,96.0,1.150390625,100.68,2.302,2070.57
5.56,62.95,2385.0,79.0,96.0,1.13818359375,100.68,2.302,2072.63
5.68,62.14,2392.0,78.0,96.0,1.13818359375,100.68,2.302,2074.69
5.71,62.88,2398.0,81.0,96.0,1.126953125,100.67,2.302,2076.75
5.68,62.8,2392.0,78.0,94.0,1.126953125,100.68,2.302,2078.81
5.6,60.99,2392.0,79.0,96.0,1.126953125,100.68,2.302,2080.86
5.78,63.78,2392.0,78.0,94.0,1.11669921875,100.68,2.302,2082.95
5.67,62.34,2392.0,77.0,96.0,1.11669921875,100.68,2.302,2084.99
5.77,61.77,2385.0,78.0,96.0,1.10693359375,100.69,2.302,2087.05
5.58,62.98,2392.0,81.0,96.0,1.10693359375,100.68,2.302,2089.11
5.66,62.58,2392.0,80.0,96.0,1.09814453125,100.68,2.302,2091.16
5.62,59.72,2398.0,78.0,96.0,1.09814453125,100.68,2.302,2093.21
5.82,60.49,2385.0,78.0,96.0,1.09814453125,100.68,2.302,2095.32
5.65,61.84,2398.0,74.0,95.0,1.08984375,100.67,2.302,2097.38
5.6,64.15,2398.0,77.0,96.0,1.08984375,100.68,2.302,2099.44
6.04,60.72,2398.0,81.0,96.0,1.08251953125,100.69,2.302,2101.5
5.87,60.24,2398.0,74.0,96.0,1.08251953125,100.68,2.302,2103.62
5.78,62.24,2392.0,77.0,96.0,1.08251953125,100.67,2.302,2105.69
5.53,59.66,2398.0,80.0,96.0,1.07568359375,100.67,2.302,2107.75
5.71,65.33,2385.0,79.0,96.0,1.07568359375,100.67,2.302,2109.83
5.68,61.5,2392.0,78.0,95.0,1.0693359375,100.67,2.302,2111.88
5.73,63.05,2398.0,74.0,96.0,1.0693359375,100.67,2.302,2113.93
5.72,65.18,2398.0,77.0,94.0,1.0693359375,100.67,2.302,2115.99
5.63,61.66,2398.0,77.0,96.0,1.14404296875,100.67,2.302,2118.05
5.72,65.21,2398.0,79.0,96.0,1.14404296875,100.68,2.302,2120.1
5.72,62.06,2398.0,78.0,96.0,1.13232421875,100.68,2.302,2122.15
5.66,60.96,2398.0,77.0,94.0,1.13232421875,100.68,2.302,2124.21
5.77,63.28,2398.0,79.0,96.0,1.12158203125,100.68,2.302,2126.28
5.71,58.31,2392.0,78.0,96.0,1.12158203125,100.68,2.302,2128.33
5.76,62.96,2385.0,79.0,96.0,1.12158203125,100.67,2.302,2130.39
5.53,65.96,2398.0,78.0,96.0,1.11181640625,100.66,2.302,2132.45
5.69,60.74,2398.0,79.0,96.0,1.11181640625,100.67,2.302,2134.49
5.96,60.82,2392.0,79.0,96.0,1.1025390625,100.67,2.302,2136.62
5.73,61.49,2392.0,79.0,96.0,1.1025390625,100.66,2.302,2138.68
5.71,62.02,2392.0,78.0,96.0,1.1025390625,100.67,2.302,2140.74
5.86,62.41,2398.0,80.0,93.0,1.09423828125,100.65,2.303,2142.86
5.71,68.84,2398.0,78.0,96.0,1.09423828125,100.65,2.303,2144.91
5.68,62.87,2392.0,79.0,96.0,1.08642578125,100.67,2.303,2146.97
5.72,60.37,2398.0,78.0,96.0,1.08642578125,100.67,2.303,2149.03
5.58,68.0,2398.0,78.0,96.0,1.08642578125,100.67,2.303,2151.08
5.72,61.91,2398.0,78.0,96.0,1.15966796875,100.67,2.303,2153.15
5.71,61.63,2392.0,78.0,95.0,1.15966796875,100.68,2.303,2155.2
5.65,61.47,2392.0,78.0,96.0,1.30712890625,100.68,2.303,2157.26
5.83,62.6,2398.0,78.0,96.0,1.30712890625,100.68,2.303,2159.31
5.99,60.17,2398.0,81.0,96.0,1.36279296875,100.68,2.303,2161.36
5.81,65.97,2392.0,80.0,94.0,1.36279296875,100.68,2.303,2163.47
5.66,60.49,2392.0,78.0,96.0,1.36279296875,100.67,2.303,2165.52
5.73,62.63,2398.0,78.0,96.0,1.33349609375,100.68,2.303,2167.61
5.72,63.27,2398.0,78.0,96.0,1.33349609375,100.67,2.303,2169.67
5.73,61.1,2385.0,79.0,96.0,1.306640625,100.65,2.303,2171.72
5.65,64.05,2398.0,78.0,96.0,1.306640625,100.66,2.303,2173.77
5.63,65.06,2385.0,82.0,96.0,1.306640625,100.68,2.303,2175.82
5.63,61.99,2385.0,78.0,96.0,1.28173828125,100.68,2.303,2177.88
5.7,61.77,2398.0,78.0,94.0,1.28173828125,100.68,2.303,2179.94
5.73,61.63,2392.0,78.0,96.0,1.2587890625,100.69,2.303,2181.99
5.65,66.17,2392.0,78.0,96.0,1.2587890625,100.69,2.303,2184.05
5.68,62.17,2392.0,78.0,96.0,1.2587890625,100.67,2.303,2186.11
5.74,59.26,2398.0,78.0,96.0,1.318359375,100.67,2.303,2188.17
5.63,65.5,2392.0,78.0,96.0,1.318359375,100.67,2.303,2190.24
5.6,63.8,2392.0,80.0,96.0,1.29248046875,100.67,2.303,2192.28
5.64,65.37,2398.0,78.0,96.0,1.29248046875,100.67,2.303,2194.34
5.63,63.35,2392.0,79.0,95.0,1.26904296875,100.68,2.303,2196.39
5.7,61.39,2398.0,79.0,96.0,1.26904296875,100.69,2.303,2198.45
5.6,59.35,2398.0,77.0,96.0,1.26904296875,100.68,2.303,2200.51
5.72,63.25,2392.0,79.0,96.0,1.2470703125,100.68,2.303,2202.57
5.7,58.99,2392.0,78.0,96.0,1.2470703125,100.7,2.303,2204.62
5.73,62.36,2398.0,78.0,96.0,1.3076171875,100.7,2.303,2206.69
5.69,66.09,2398.0,78.0,96.0,1.3076171875,100.68,2.303,2208.73
5.72,62.32,2392.0,77.0,94.0,1.3076171875,100.68,2.303,2210.79
5.71,62.07,2392.0,78.0,96.0,1.28271484375,100.68,2.303,2212.85
5.61,62.88,2398.0,78.0,96.0,1.28271484375,100.66,2.303,2214.9
5.65,62.49,2392.0,78.0,96.0,1.259765625,100.66,2.303,2216.95
5.91,66.74,2392.0,77.0,96.0,1.259765625,100.67,2.303,2219.09
6.12,60.57,2392.0,78.0,96.0,1.23876953125,100.68,2.303,2221.16
5.65,64.64,2385.0,79.0,96.0,1.23876953125,100.68,2.303,2223.21
5.65,61.61,2398.0,79.0,96.0,1.23876953125,100.69,2.303,2225.27
5.74,65.44,2392.0,79.0,96.0,1.21923828125,100.69,2.303,2227.33
5.69,62.69,2398.0,78.0,96.0,1.21923828125,100.69,2.303,2229.39
5.71,60.44,2398.0,79.0,96.0,1.20166015625,100.69,2.303,2231.44
5.73,63.21,2392.0,80.0,96.0,1.20166015625,100.7,2.303,2233.5
5.69,61.48,2392.0,78.0,96.0,1.20166015625,100.68,2.303,2235.55
5.74,68.9,2392.0,78.0,96.0,1.18505859375,100.69,2.303,2237.63
5.62,64.49,2398.0,77.0,96.0,1.18505859375,100.69,2.303,2239.69
5.73,65.42,2385.0,82.0,96.0,1.169921875,100.68,2.303,2241.74
5.69,63.81,2385.0,78.0,96.0,1.169921875,100.68,2.303,2243.79
5.74,61.39,2398.0,77.0,96.0,1.169921875,100.68,2.303,2245.84
5.77,62.5,2392.0,80.0,96.0,1.15625,100.68,2.303,2247.91
5.64,59.88,2392.0,80.0,96.0,1.15625,100.68,2.303,2249.97
5.88,66.51,2398.0,78.0,96.0,1.1435546875,100.67,2.303,2252.07
5.77,63.1,2398.0,78.0,96.0,1.1435546875,100.67,2.303,2254.12
5.79,64.84,2385.0,78.0,96.0,1.1318359375,100.68,2.303,2256.23
5.92,65.62,2392.0,81.0,96.0,1.1318359375,100.68,2.303,2258.35
5.64,61.83,2392.0,78.0,96.0,1.1318359375,100.68,2.303,2260.4
5.84,66.0,2398.0,78.0,96.0,1.12109375,100.67,2.303,2262.46
5.59,66.7,2398.0,79.0,96.0,1.12109375,100.68,2.303,2264.51
5.73,60.71,2385.0,78.0,96.0,1.111328125,100.68,2.303,2266.56
5.7,64.08,2398.0,78.0,96.0,1.111328125,100.67,2.303,2268.63
5.75,62.83,2398.0,78.0,95.0,1.111328125,100.69,2.303,2270.69
5.51,60.91,2392.0,78.0,96.0,1.1826171875,100.69,2.303,2272.74
5.83,68.21,2398.0,79.0,96.0,1.1826171875,100.7,2.303,2274.83
5.68,64.95,2398.0,78.0,96.0,1.16796875,100.7,2.303,2276.89
5.6,63.85,2398.0,78.0,96.0,1.16796875,100.7,2.303,2278.94
6.06,60.58,2398.0,78.0,96.0,1.16796875,100.69,2.303,2280.98
5.74,62.47,2392.0,79.0,96.0,1.154296875,100.69,2.303,2283.05
5.79,63.34,2398.0,74.0,95.0,1.154296875,100.7,2.303,2285.11
5.74,62.07,2392.0,78.0,96.0,1.1416015625,100.7,2.303,2287.17
5.79,61.02,2385.0,79.0,96.0,1.1416015625,100.7,2.303,2289.23
5.67,61.66,2392.0,78.0,96.0,1.1298828125,100.7,2.303,2291.29
5.63,61.73,2392.0,79.0,96.0,1.1298828125,100.68,2.303,2293.35
5.74,62.98,2398.0,78.0,96.0,1.1298828125,100.69,2.303,2295.41
5.71,59.91,2398.0,77.0,96.0,1.119140625,100.68,2.303,2297.47
5.76,64.94,2385.0,79.0,96.0,1.119140625,100.69,2.303,2299.57
5.66,64.11,2385.0,78.0,95.0,1.109375,100.69,2.303,2301.62
5.65,60.94,2392.0,78.0,96.0,1.109375,100.7,2.303,2303.67
5.66,63.56,2398.0,78.0,96.0,1.109375,100.69,2.303,2305.74
5.5,64.66,2392.0,81.0,96.0,1.1005859375,100.68,2.303,2307.78
5.76,61.34,2385.0,78.0,96.0,1.1005859375,100.68,2.303,2309.83
5.73,58.36,2385.0,79.0,95.0,1.09228515625,100.68,2.303,2311.91
5.68,62.78,2392.0,78.0,96.0,1.09228515625,100.68,2.303,2313.98
5.57,65.29,2385.0,81.0,96.0,1.09228515625,100.68,2.303,2316.03
5.66,58.38,2392.0,78.0,96.0,1.08447265625,100.68,2.303,2318.09
5.81,68.97,2398.0,78.0,96.0,1.08447265625,100.68,2.303,2320.22
5.71,65.27,2398.0,78.0,96.0,1.07763671875,100.68,2.303,2322.28
5.66,63.29,2398.0,80.0,96.0,1.07763671875,100.68,2.303,2324.33
5.59,63.49,2398.0,78.0,96.0,1.0712890625,100.68,2.303,2326.38
5.79,63.66,2398.0,80.0,96.0,1.0712890625,100.68,2.303,2328.43
5.7,61.64,2385.0,78.0,96.0,1.0712890625,100.68,2.303,2330.49
5.59,60.47,2398.0,77.0,96.0,1.0654296875,100.68,2.303,2332.55
5.75,63.2,2392.0,78.0,96.0,1.0654296875,100.69,2.303,2334.61
5.77,60.89,2398.0,77.0,96.0,1.06005859375,100.67,2.303,2336.65
5.73,62.97,2398.0,77.0,96.0,1.06005859375,100.65,2.303,2338.71
5.72,62.3,2392.0,74.0,96.0,1.06005859375,100.65,2.303,2340.78
6.04,61.28,2385.0,79.0,95.0,1.1357421875,100.67,2.303,2342.84
5.7,62.34,2392.0,78.0,96.0,1.1357421875,100.67,2.303,2344.9
5.7,61.15,2392.0,79.0,96.0,1.12451171875,100.67,2.303,2346.96
5.58,64.81,2398.0,78.0,96.0,1.12451171875,100.67,2.303,2349.01
5.65,61.31,2398.0,78.0,96.0,1.12451171875,100.68,2.303,2351.06
5.67,66.37,2398.0,77.0,96.0,1.1142578125,100.67,2.303,2353.12
5.61,59.12,2398.0,77.0,96.0,1.1142578125,100.68,2.303,2355.18
5.65,63.62,2398.0,77.0,93.0,1.10498046875,100.67,2.303,2357.24
